timestamps,TP9,AF7,AF8,TP10,Right AUX
1776092481.588,-106.934,-29.297,-22.949,-72.266,0.000
1776092481.592,13.184,-32.227,-26.367,-7.812,0.000
1776092481.596,30.273,-32.227,-28.320,5.371,0.000
1776092481.599,-103.516,-34.668,-24.414,-68.848,0.000
1776092481.603,-133.789,-33.203,-21.973,-91.797,0.000
1776092481.607,-26.367,-28.320,-21.973,-32.227,0.000
1776092481.611,38.086,-30.273,-25.879,1.953,0.000
1776092481.615,-75.684,-30.273,-26.855,-61.035,0.000
1776092481.619,-145.508,-33.691,-28.320,-99.121,0.000
1776092481.623,-66.895,-39.062,-35.156,-62.500,0.000
1776092481.627,40.039,-32.715,-39.062,-11.230,0.000
1776092481.631,-37.598,-28.809,-35.645,-51.758,0.000
1776092481.635,-131.348,-28.809,-27.344,-94.727,0.000
1776092481.639,-87.402,-29.785,-19.531,-67.871,0.000
1776092481.642,32.715,-30.762,-27.832,-8.301,0.000
1776092481.646,-0.977,-28.809,-30.273,-27.832,0.000
1776092481.650,-120.117,-30.762,-24.902,-90.820,0.000
1776092481.654,-115.234,-32.715,-28.809,-87.402,0.000
1776092481.658,2.930,-32.227,-35.156,-27.832,0.000
1776092481.662,33.203,-30.762,-31.738,-6.836,0.000
1776092481.666,-89.355,-30.762,-25.879,-71.289,0.000
1776092481.670,-131.348,-34.668,-30.273,-100.586,0.000
1776092481.674,-29.297,-31.250,-33.203,-44.434,0.000
1776092481.678,52.734,-26.367,-34.668,1.465,0.000
1776092481.681,-57.129,-25.879,-34.180,-62.012,0.000
1776092481.685,-136.230,-33.203,-37.598,-104.004,0.000
1776092481.689,-67.871,-29.785,-41.016,-68.848,0.000
1776092481.693,44.434,-25.879,-45.410,-20.508,0.000
1776092481.697,-21.973,-28.809,-42.969,-55.176,0.000
1776092481.701,-129.883,-31.738,-36.133,-108.398,0.000
1776092481.705,-102.051,-34.668,-40.039,-94.727,0.000
1776092481.709,23.926,-36.133,-47.852,-33.691,0.000
1776092481.713,18.555,-33.203,-43.457,-35.645,0.000
1776092481.717,-104.492,-36.133,-38.086,-98.633,0.000
1776092481.721,-118.164,-37.598,-40.527,-102.539,0.000
1776092481.724,4.883,-29.785,-42.969,-30.762,0.000
1776092481.728,57.129,-29.297,-40.527,0.488,0.000
1776092481.732,-72.754,-37.109,-38.086,-68.359,0.000
1776092481.736,-123.535,-29.785,-35.645,-90.332,0.000
1776092481.740,-31.738,-27.832,-39.551,-37.598,0.000
1776092481.744,56.641,-35.645,-42.480,8.789,0.000
1776092481.748,-38.086,-29.785,-33.203,-44.434,0.000
1776092481.752,-122.559,-23.926,-28.809,-91.797,0.000
1776092481.756,-65.918,-26.855,-31.738,-59.082,0.000
1776092481.760,57.129,-19.531,-30.762,6.836,0.000
1776092481.764,7.812,-15.137,-32.227,-20.508,0.000
1776092481.767,-106.445,-20.020,-32.227,-76.660,0.000
1776092481.771,-89.355,-19.531,-34.668,-65.430,0.000
1776092481.775,30.762,-19.043,-43.457,-8.301,0.000
1776092481.779,41.504,-13.184,-41.504,-2.930,0.000
1776092481.783,-83.008,-12.207,-36.621,-62.988,0.000
1776092481.787,-104.004,-19.531,-37.598,-76.172,0.000
1776092481.791,7.324,-20.508,-42.480,-24.414,0.000
1776092481.795,63.965,-13.672,-46.875,-1.465,0.000
1776092481.799,-59.082,-14.160,-41.992,-63.477,0.000
1776092481.803,-119.629,-18.066,-41.504,-88.867,0.000
1776092481.806,-32.227,-15.625,-43.457,-40.039,0.000
1776092481.810,67.383,-11.719,-43.457,13.672,0.000
1776092481.814,-20.508,-12.207,-43.457,-28.320,0.000
1776092481.818,-115.234,-16.602,-41.504,-79.102,0.000
1776092481.822,-65.430,-16.113,-38.574,-55.176,0.000
1776092481.826,59.082,-7.324,-41.992,5.371,0.000
1776092481.830,19.043,-7.812,-40.039,-17.090,0.000
1776092481.834,-104.004,-13.672,-35.156,-79.590,0.000
1776092481.838,-97.168,-16.113,-37.598,-80.566,0.000
1776092481.842,25.879,-20.508,-44.434,-20.508,0.000
1776092481.846,45.898,-21.973,-46.387,-10.254,0.000
1776092481.849,-82.520,-16.602,-39.062,-74.219,0.000
1776092481.853,-111.328,-17.578,-33.691,-83.008,0.000
1776092481.857,-4.883,-19.531,-39.551,-27.344,0.000
1776092481.861,66.406,-18.066,-47.363,6.836,0.000
1776092481.865,-44.922,-20.508,-43.945,-49.805,0.000
1776092481.869,-112.793,-21.973,-41.016,-81.543,0.000
1776092481.873,-40.039,-18.555,-40.039,-42.480,0.000
1776092481.877,66.406,-9.277,-41.992,10.254,0.000
1776092481.881,-5.859,-12.695,-45.898,-21.973,0.000
1776092481.885,-113.281,-15.137,-45.410,-74.219,0.000
1776092481.889,-75.195,-16.113,-41.504,-59.082,0.000
1776092481.892,54.688,-15.625,-43.457,6.348,0.000
1776092481.896,28.320,-14.160,-44.922,-2.930,0.000
1776092481.900,-101.562,-15.137,-40.527,-69.336,0.000
1776092481.904,-102.539,-17.578,-41.504,-73.730,0.000
1776092481.908,16.602,-17.090,-46.387,-11.230,0.000
1776092481.912,42.480,-14.160,-42.969,-0.488,0.000
1776092481.916,-75.195,-19.531,-37.109,-63.965,0.000
1776092481.920,-111.816,-23.438,-35.156,-76.172,0.000
1776092481.924,-22.949,-19.043,-43.945,-30.273,0.000
1776092481.928,55.664,-17.090,-51.270,9.766,0.000
1776092481.931,-48.340,-14.160,-43.945,-41.992,0.000
1776092481.935,-123.535,-10.742,-32.715,-78.125,0.000
1776092481.939,-57.617,-14.648,-37.109,-45.410,0.000
1776092481.943,54.199,-13.672,-40.527,9.766,0.000
1776092481.947,-4.883,-12.695,-33.203,-21.484,0.000
1776092481.951,-110.840,-13.184,-32.227,-78.125,0.000
1776092481.955,-83.496,-17.578,-34.668,-61.035,0.000
1776092481.959,40.039,-18.066,-35.156,6.348,0.000
1776092481.963,32.715,-14.648,-36.621,-3.418,0.000
1776092481.967,-93.750,-14.160,-35.645,-70.801,0.000
1776092481.971,-101.074,-17.090,-32.715,-69.824,0.000
1776092481.974,15.625,-11.719,-38.086,-14.160,0.000
1776092481.978,64.453,-10.742,-39.551,9.277,0.000
1776092481.982,-55.176,-22.461,-31.738,-52.734,0.000
1776092481.986,-113.770,-22.461,-34.668,-79.102,0.000
1776092481.990,-30.273,-20.996,-42.969,-39.062,0.000
1776092481.994,63.477,-23.926,-48.340,-0.488,0.000
1776092481.998,-32.227,-23.438,-46.875,-45.410,0.000
1776092482.002,-120.117,-24.902,-37.598,-87.891,0.000
1776092482.006,-62.012,-21.484,-35.156,-61.035,0.000
1776092482.010,58.105,-14.648,-35.645,2.441,0.000
1776092482.014,10.254,-17.578,-31.250,-20.020,0.000
1776092482.017,-111.328,-22.949,-32.227,-78.613,0.000
1776092482.021,-91.797,-20.508,-34.668,-67.871,0.000
1776092482.025,38.574,-15.625,-40.039,-6.836,0.000
1776092482.029,43.457,-15.137,-40.039,-5.371,0.000
1776092482.033,-92.285,-19.043,-36.621,-72.266,0.000
1776092482.037,-116.699,-21.484,-41.016,-85.449,0.000
1776092482.041,-5.371,-20.508,-42.480,-28.320,0.000
1776092482.045,58.105,-17.090,-39.551,7.324,0.000
1776092482.049,-57.129,-17.090,-36.133,-55.176,0.000
1776092482.053,-114.746,-16.602,-29.297,-83.984,0.000
1776092482.056,-38.574,-20.508,-36.133,-44.434,0.000
1776092482.060,63.965,-23.438,-42.969,5.371,0.000
1776092482.064,-19.531,-22.461,-40.039,-38.574,0.000
1776092482.068,-123.047,-20.996,-37.598,-90.332,0.000
1776092482.072,-72.266,-19.531,-36.133,-57.617,0.000
1776092482.076,59.570,-16.602,-40.527,8.789,0.000
1776092482.080,26.855,-15.625,-37.598,-9.277,0.000
1776092482.084,-95.703,-17.578,-32.715,-71.289,0.000
1776092482.088,-91.309,-18.555,-37.598,-67.383,0.000
1776092482.092,29.297,-15.137,-41.016,-11.230,0.000
1776092482.096,63.965,-10.742,-38.574,-0.977,0.000
1776092482.099,-63.965,-14.648,-39.551,-66.406,0.000
1776092482.103,-95.703,-15.137,-35.156,-82.031,0.000
1776092482.107,12.695,-14.648,-33.691,-32.715,0.000
1776092482.111,96.191,-7.324,-33.691,7.324,0.000
1776092482.115,-5.371,3.418,-25.391,-41.016,0.000
1776092482.119,-84.961,-4.395,-26.855,-76.172,0.000
1776092482.123,-25.879,-14.160,-35.156,-44.434,0.000
1776092482.127,77.637,-9.766,-36.133,8.301,0.000
1776092482.131,-1.953,-9.766,-27.344,-24.902,0.000
1776092482.135,-118.164,-13.184,-24.414,-78.125,0.000
1776092482.138,-89.844,-14.648,-33.203,-63.477,0.000
1776092482.142,37.109,-13.184,-38.086,0.000,0.000
1776092482.146,26.367,-7.324,-31.250,-5.371,0.000
1776092482.150,-105.957,-12.695,-26.855,-75.195,0.000
1776092482.154,-117.676,-17.578,-28.320,-78.125,0.000
1776092482.158,1.953,-20.020,-32.227,-13.672,0.000
1776092482.162,43.945,-20.508,-28.320,9.277,0.000
1776092482.166,-79.590,-22.461,-23.926,-52.246,0.000
1776092482.170,-130.371,-23.926,-28.809,-81.543,0.000
1776092482.174,-34.668,-22.461,-31.738,-39.551,0.000
1776092482.178,62.988,-16.113,-26.855,11.230,0.000
1776092482.181,-32.227,-11.719,-18.066,-35.645,0.000
1776092482.185,-117.188,-10.254,-14.648,-76.172,0.000
1776092482.189,-57.129,-15.625,-21.973,-48.340,0.000
1776092482.193,56.152,-23.438,-31.738,7.812,0.000
1776092482.197,-0.488,-27.832,-30.762,-21.973,0.000
1776092482.201,-110.352,-28.320,-28.809,-82.031,0.000
1776092482.205,-85.449,-26.855,-32.715,-71.289,0.000
1776092482.209,48.828,-25.879,-31.250,0.977,0.000
1776092482.213,50.781,-22.949,-30.273,4.883,0.000
1776092482.217,-77.637,-19.531,-31.738,-63.965,0.000
1776092482.221,-86.914,-18.066,-31.738,-70.312,0.000
1776092482.224,23.926,-20.508,-33.691,-11.719,0.000
1776092482.228,75.684,-20.508,-34.180,7.812,0.000
1776092482.232,-41.992,-20.508,-29.785,-61.523,0.000
1776092482.236,-99.609,-27.344,-30.762,-87.402,0.000
1776092482.240,-8.789,-30.273,-37.598,-44.434,0.000
1776092482.244,80.078,-24.414,-43.457,-2.441,0.000
1776092482.248,-11.719,-25.391,-42.480,-44.922,0.000
1776092482.252,-97.168,-27.344,-37.598,-86.426,0.000
1776092482.256,-47.852,-26.367,-37.598,-58.105,0.000
1776092482.260,70.312,-20.508,-42.969,5.371,0.000
1776092482.263,29.297,-19.043,-40.039,-17.090,0.000
1776092482.267,-96.680,-26.855,-34.668,-82.031,0.000
1776092482.271,-89.844,-28.320,-37.598,-79.590,0.000
1776092482.275,37.109,-23.926,-42.480,-15.137,0.000
1776092482.279,55.176,-25.391,-39.551,-5.371,0.000
1776092482.283,-72.266,-25.879,-27.344,-65.918,0.000
1776092482.287,-103.027,-25.879,-26.367,-80.078,0.000
1776092482.291,-1.465,-28.809,-30.273,-33.691,0.000
1776092482.295,68.848,-20.996,-27.344,4.883,0.000
1776092482.299,-37.109,-18.555,-22.461,-43.457,0.000
1776092482.303,-109.375,-20.996,-26.367,-79.102,0.000
1776092482.306,-39.062,-17.090,-31.250,-46.875,0.000
1776092482.310,68.359,-18.555,-27.344,11.230,0.000
1776092482.314,-9.766,-20.508,-17.578,-17.578,0.000
1776092482.318,-115.723,-27.344,-21.973,-78.125,0.000
1776092482.322,-74.707,-28.809,-26.855,-64.453,0.000
1776092482.326,51.270,-23.926,-27.832,0.977,0.000
1776092482.330,19.531,-26.855,-30.762,-15.137,0.000
1776092482.334,-105.469,-30.273,-28.809,-81.055,0.000
1776092482.338,-102.539,-30.762,-32.227,-83.984,0.000
1776092482.342,20.508,-27.344,-34.180,-20.508,0.000
1776092482.346,51.758,-25.879,-29.297,-3.418,0.000
1776092482.349,-81.055,-24.414,-28.809,-69.824,0.000
1776092482.353,-123.535,-26.855,-30.762,-88.379,0.000
1776092482.357,-23.438,-32.227,-34.668,-38.086,0.000
1776092482.361,60.547,-29.785,-39.062,3.418,0.000
1776092482.365,-41.992,-29.785,-35.645,-51.758,0.000
1776092482.369,-121.094,-28.320,-33.203,-93.262,0.000
1776092482.373,-52.246,-25.391,-34.668,-56.152,0.000
1776092482.377,67.871,-24.414,-36.133,4.395,0.000
1776092482.381,2.441,-28.320,-32.715,-35.156,0.000
1776092482.385,-108.887,-36.133,-30.273,-92.773,0.000
1776092482.388,-79.590,-31.250,-30.273,-72.266,0.000
1776092482.392,44.434,-29.785,-33.691,-7.812,0.000
1776092482.396,29.785,-29.785,-33.691,-15.625,0.000
1776092482.400,-103.516,-29.297,-31.250,-87.402,0.000
1776092482.404,-114.258,-25.879,-30.762,-92.773,0.000
1776092482.408,4.883,-19.043,-29.785,-32.227,0.000
1776092482.412,52.734,-16.113,-26.855,-9.277,0.000
1776092482.416,-71.289,-20.508,-21.973,-65.918,0.000
1776092482.420,-121.094,-26.367,-20.508,-86.914,0.000
1776092482.424,-35.156,-26.855,-25.391,-48.340,0.000
1776092482.428,48.828,-28.809,-31.738,-8.301,0.000
1776092482.431,-42.480,-27.344,-28.320,-48.828,0.000
1776092482.435,-127.441,-27.344,-22.461,-84.473,0.000
1776092482.439,-78.613,-29.297,-25.391,-56.641,0.000
1776092482.443,36.133,-33.203,-35.156,-5.859,0.000
1776092482.447,-7.324,-28.320,-33.203,-31.250,0.000
1776092482.451,-120.117,-26.367,-25.391,-87.402,0.000
1776092482.455,-102.051,-26.855,-25.879,-77.148,0.000
1776092482.459,24.902,-22.949,-27.832,-10.254,0.000
1776092482.463,30.762,-23.438,-23.438,1.465,0.000
1776092482.467,-93.262,-24.414,-21.484,-56.641,0.000
1776092482.471,-109.375,-22.461,-20.020,-61.035,0.000
1776092482.474,4.395,-22.461,-22.949,-1.465,0.000
1776092482.478,57.617,-24.414,-28.320,25.879,0.000
1776092482.482,-58.594,-25.879,-26.367,-32.227,0.000
1776092482.486,-111.816,-23.438,-21.973,-64.453,0.000
1776092482.490,-26.855,-13.672,-22.949,-16.113,0.000
1776092482.494,73.730,-10.742,-27.832,39.551,0.000
1776092482.498,-9.766,-12.207,-23.926,-8.789,0.000
1776092482.502,-110.352,-17.090,-23.438,-64.453,0.000
1776092482.506,-66.895,-16.602,-26.855,-47.852,0.000
1776092482.510,59.082,-11.719,-23.926,13.184,0.000
1776092482.513,18.066,-16.602,-19.531,-12.695,0.000
1776092482.517,-102.539,-21.484,-16.113,-79.102,0.000
1776092482.521,-96.191,-21.973,-17.578,-64.941,0.000
1776092482.525,24.414,-20.996,-22.949,3.906,0.000
1776092482.529,47.363,-19.043,-23.926,10.254,0.000
1776092482.533,-80.078,-20.020,-22.461,-56.641,0.000
1776092482.537,-110.352,-27.344,-29.785,-73.242,0.000
1776092482.541,-10.254,-32.715,-36.621,-24.902,0.000
1776092482.545,59.082,-28.809,-35.645,4.395,0.000
1776092482.549,-48.828,-30.273,-31.738,-51.270,0.000
1776092482.553,-117.188,-30.762,-30.762,-83.008,0.000
1776092482.556,-44.434,-29.785,-33.203,-46.875,0.000
1776092482.560,63.965,-26.855,-35.156,7.324,0.000
1776092482.564,-8.789,-24.902,-31.738,-26.855,0.000
1776092482.568,-109.375,-25.879,-26.855,-78.613,0.000
1776092482.572,-72.754,-28.320,-30.273,-68.848,0.000
1776092482.576,47.363,-23.438,-34.668,-4.883,0.000
1776092482.580,23.438,-16.602,-26.367,-7.812,0.000
1776092482.584,-97.168,-21.973,-19.531,-68.359,0.000
1776092482.588,-100.098,-21.973,-22.949,-66.406,0.000
1776092482.592,20.020,-17.090,-22.461,-7.812,0.000
1776092482.596,59.082,-14.648,-20.020,7.324,0.000
1776092482.599,-67.871,-15.137,-17.090,-53.223,0.000
1776092482.603,-114.746,-20.020,-20.020,-75.195,0.000
1776092482.607,-23.438,-22.949,-30.762,-31.738,0.000
1776092482.611,58.105,-23.438,-29.785,12.695,0.000
1776092482.615,-47.363,-24.902,-21.484,-38.574,0.000
1776092482.619,-126.465,-24.414,-18.066,-81.543,0.000
1776092482.623,-59.570,-24.902,-23.926,-47.852,0.000
1776092482.627,60.059,-24.902,-28.320,14.648,0.000
1776092482.631,4.395,-20.020,-22.461,-8.301,0.000
1776092482.635,-108.398,-16.602,-23.438,-61.523,0.000
1776092482.638,-79.102,-18.066,-25.879,-49.805,0.000
1776092482.642,46.875,-15.625,-28.320,11.719,0.000
1776092482.646,41.504,-8.301,-26.855,8.301,0.000
1776092482.650,-86.426,-8.789,-28.320,-65.918,0.000
1776092482.654,-104.980,-16.113,-29.785,-81.055,0.000
1776092482.658,11.230,-16.602,-24.902,-15.625,0.000
1776092482.662,60.547,-15.137,-22.949,16.113,0.000
1776092482.666,-67.871,-20.996,-22.461,-49.316,0.000
1776092482.670,-119.141,-20.020,-19.043,-75.195,0.000
1776092482.674,-31.250,-19.043,-19.043,-28.809,0.000
1776092482.678,56.641,-18.555,-24.902,14.160,0.000
1776092482.681,-37.598,-20.508,-25.391,-40.527,0.000
1776092482.685,-124.512,-23.438,-26.855,-90.332,0.000
1776092482.689,-67.871,-23.926,-28.809,-59.570,0.000
1776092482.693,57.617,-20.508,-29.785,6.348,0.000
1776092482.697,12.207,-19.043,-29.297,-17.090,0.000
1776092482.701,-114.746,-29.297,-33.203,-83.008,0.000
1776092482.705,-112.305,-38.086,-38.086,-80.566,0.000
1776092482.709,17.090,-37.109,-36.621,-12.695,0.000
1776092482.713,31.738,-29.297,-32.227,-13.184,0.000
1776092482.717,-105.469,-31.250,-30.762,-83.984,0.000
1776092482.720,-127.930,-35.645,-26.367,-90.820,0.000
1776092482.724,-13.184,-29.785,-31.250,-35.645,0.000
1776092482.728,54.688,-28.320,-34.180,-9.277,0.000
1776092482.732,-65.918,-32.715,-30.273,-68.359,0.000
1776092482.736,-135.254,-34.668,-26.855,-96.680,0.000
1776092482.740,-53.711,-29.297,-23.926,-57.129,0.000
1776092482.744,54.199,-23.926,-26.855,0.488,0.000
1776092482.748,-28.809,-26.855,-28.320,-42.480,0.000
1776092482.752,-129.883,-25.391,-25.391,-91.797,0.000
1776092482.756,-81.543,-24.414,-24.902,-64.941,0.000
1776092482.760,50.293,-20.020,-24.414,5.371,0.000
1776092482.763,26.855,-15.625,-20.508,-0.488,0.000
1776092482.767,-97.656,-19.531,-21.973,-65.918,0.000
1776092482.771,-99.609,-20.996,-24.902,-69.824,0.000
1776092482.775,25.879,-19.043,-25.879,-1.953,0.000
1776092482.779,50.781,-20.020,-22.949,16.113,0.000
1776092482.783,-80.078,-23.926,-16.113,-51.758,0.000
1776092482.787,-118.164,-25.879,-13.184,-71.289,0.000
1776092482.791,-19.531,-26.367,-20.996,-24.902,0.000
1776092482.795,64.453,-22.461,-26.855,13.184,0.000
1776092482.799,-40.527,-19.043,-26.367,-41.504,0.000
1776092482.803,-123.535,-20.020,-26.367,-78.613,0.000
1776092482.806,-48.340,-22.949,-24.902,-34.668,0.000
1776092482.810,76.660,-18.555,-15.137,27.344,0.000
1776092482.814,3.418,-10.742,-8.789,-9.766,0.000
1776092482.818,-113.770,-13.184,-14.160,-66.895,0.000
1776092482.822,-75.684,-19.531,-19.043,-49.805,0.000
1776092482.826,55.176,-28.320,-25.391,6.836,0.000
1776092482.830,38.086,-30.762,-24.414,-2.930,0.000
1776092482.834,-87.402,-28.320,-19.531,-64.941,0.000
1776092482.838,-86.914,-23.438,-19.531,-63.965,0.000
1776092482.842,36.133,-17.578,-29.785,-1.953,0.000
1776092482.845,73.242,-10.742,-34.180,13.672,0.000
1776092482.849,-54.688,-13.184,-31.738,-50.293,0.000
1776092482.853,-102.051,-16.602,-30.273,-71.289,0.000
1776092482.857,-8.789,-11.230,-29.785,-20.020,0.000
1776092482.861,76.660,-6.348,-32.715,22.461,0.000
1776092482.865,-22.949,-8.789,-26.855,-31.738,0.000
1776092482.869,-105.469,-15.625,-22.949,-73.242,0.000
1776092482.873,-45.410,-17.578,-28.320,-42.480,0.000
1776092482.877,74.219,-13.184,-32.227,14.160,0.000
1776092482.881,22.461,-15.625,-33.203,-18.066,0.000
1776092482.885,-88.867,-21.484,-36.133,-77.148,0.000
1776092482.888,-70.312,-20.508,-35.645,-64.941,0.000
1776092482.892,59.082,-13.184,-35.156,4.395,0.000
1776092482.896,59.570,-14.648,-32.227,8.789,0.000
1776092482.900,-79.590,-25.391,-33.691,-62.012,0.000
1776092482.904,-98.633,-29.785,-36.621,-74.219,0.000
1776092482.908,21.973,-20.996,-34.668,-12.207,0.000
1776092482.912,79.590,-14.160,-34.180,23.926,0.000
1776092482.916,-47.363,-19.043,-31.250,-38.574,0.000
1776092482.920,-106.934,-21.484,-27.832,-73.242,0.000
1776092482.924,-17.578,-17.578,-28.320,-26.855,0.000
1776092482.928,80.566,-12.695,-29.297,28.320,0.000
1776092482.931,-13.672,-20.996,-30.762,-26.367,0.000
1776092482.935,-109.375,-28.809,-26.367,-79.102,0.000
1776092482.939,-55.664,-22.461,-23.438,-49.805,0.000
1776092482.943,70.801,-16.602,-23.438,17.090,0.000
1776092482.947,26.367,-14.648,-22.949,-1.465,0.000
1776092482.951,-101.562,-16.602,-24.902,-66.406,0.000
1776092482.955,-94.238,-18.555,-25.391,-65.430,0.000
1776092482.959,29.785,-25.391,-28.809,-11.230,0.000
1776092482.963,41.504,-26.855,-28.809,-9.277,0.000
1776092482.967,-87.891,-30.273,-26.855,-74.219,0.000
1776092482.970,-112.793,-33.691,-25.879,-84.473,0.000
1776092482.974,-14.160,-29.297,-26.367,-37.598,0.000
1776092482.978,47.852,-24.414,-27.344,-10.254,0.000
1776092482.982,-64.941,-24.414,-23.926,-65.918,0.000
1776092482.986,-126.953,-25.879,-23.438,-96.191,0.000
1776092482.990,-44.434,-23.926,-24.414,-52.734,0.000
1776092482.994,62.012,-16.602,-22.949,0.488,0.000
1776092482.998,-20.996,-14.648,-22.461,-43.945,0.000
1776092483.002,-124.512,-21.484,-24.414,-90.332,0.000
1776092483.006,-80.078,-26.855,-29.297,-58.594,0.000
1776092483.010,41.992,-22.461,-34.180,1.465,0.000
1776092483.013,15.625,-24.902,-28.809,-19.043,0.000
1776092483.017,-105.469,-32.227,-28.320,-82.031,0.000
1776092483.021,-109.375,-29.785,-31.738,-79.590,0.000
1776092483.025,13.184,-30.273,-34.180,-14.648,0.000
1776092483.029,47.852,-28.809,-34.180,5.371,0.000
1776092483.033,-80.566,-26.367,-28.320,-59.082,0.000
1776092483.037,-116.211,-28.320,-29.297,-80.078,0.000
1776092483.041,-10.254,-25.879,-33.203,-26.855,0.000
1776092483.045,69.336,-20.508,-28.809,14.648,0.000
1776092483.049,-40.527,-20.020,-21.484,-40.039,0.000
1776092483.053,-118.652,-23.438,-22.461,-80.566,0.000
1776092483.056,-53.711,-21.973,-27.832,-50.293,0.000
1776092483.060,65.430,-13.672,-27.832,11.230,0.000
1776092483.064,2.441,-18.555,-24.902,-23.438,0.000
1776092483.068,-109.863,-22.461,-25.879,-87.402,0.000
1776092483.072,-80.566,-18.066,-27.344,-72.754,0.000
1776092483.076,48.340,-20.508,-33.691,-12.207,0.000
1776092483.080,41.504,-20.996,-33.691,-23.438,0.000
1776092483.084,-79.102,-17.578,-29.297,-83.984,0.000
1776092483.088,-81.543,-18.066,-29.297,-82.520,0.000
1776092483.092,42.480,-12.695,-29.297,-17.578,0.000
1776092483.095,90.820,-14.160,-27.344,8.301,0.000
1776092483.099,-38.574,-19.043,-27.344,-65.918,0.000
1776092483.103,-90.332,-18.066,-27.344,-92.285,0.000
1776092483.107,-6.348,-21.973,-28.809,-39.062,0.000
1776092483.111,69.824,-24.902,-27.344,7.812,0.000
1776092483.115,-39.062,-20.508,-22.949,-41.504,0.000
1776092483.119,-128.418,-20.508,-22.461,-82.520,0.000
1776092483.123,-71.777,-22.949,-26.855,-49.805,0.000
1776092483.127,42.969,-17.578,-29.785,6.348,0.000
1776092483.131,-10.254,-16.113,-27.344,-23.438,0.000
1776092483.135,-131.348,-22.461,-24.902,-89.355,0.000
1776092483.138,-113.770,-24.902,-25.391,-80.566,0.000
1776092483.142,15.625,-24.414,-30.273,-8.789,0.000
1776092483.146,15.137,-25.391,-33.691,-5.859,0.000
